ID;edad;trabajo;estado_civil;educacion;deuda;saldo;vivienda;prestamo;tipo_contacto;duracion;fecha_contacto;campaign;tiempo_transcurrido;contactos_anteriores;resultado_campanas_anteriores;target
6034;31;admin.;casado;secundaria/superiores;no;2;si;si;movil;703;12-may-2021;4;-1;0;;si
6035;26;student;soltero;secundaria/superiores;no;0;no;no;movil;237;17-aug-2021;1;82;2;sin_exito;no
6036;45;admin.;casado;secundaria/superiores;no;204;si;no;movil;224;3-jun-2021;2;-1;0;;si
6037;35;blue-collar;casado;secundaria/superiores;no;1388;si;no;;119;28-may-2021;5;-1;0;;no
6038;40;technician;divorciado;universitarios;no;1871;si;no;movil;64;17-nov-2021;1;-1;0;;no
6039;32;admin.;casado;universitarios;no;118;no;no;movil;383;21-nov-2021;4;176;10;sin_exito;no
6040;52;blue-collar;casado;priamaria;no;281;si;no;movil;55;16-apr-2021;4;335;3;otro;no
6041;53;retired;casado;secundaria/superiores;no;136;no;no;;254;16-jun-2021;1;-1;0;;no
6042;42;services;soltero;secundaria/superiores;no;-193;si;no;movil;1805;13-may-2021;4;-1;0;;no
6043;49;unemployed;casado;universitarios;no;0;si;no;movil;772;4-feb-2021;2;-1;0;;no
6044;71;retired;casado;priamaria;no;10394;no;no;fijo;411;10-aug-2021;1;-1;0;;no
6045;40;blue-collar;casado;priamaria;no;668;si;no;;283;6-may-2021;2;-1;0;;no
6046;44;blue-collar;casado;priamaria;no;503;si;no;;629;7-may-2021;2;-1;0;;no
6047;36;blue-collar;casado;secundaria/superiores;no;580;no;no;movil;633;10-jul-2021;1;-1;0;;no
6048;57;admin.;soltero;secundaria/superiores;no;0;no;no;movil;261;28-jul-2021;4;-1;0;;no
6049;32;admin.;soltero;secundaria/superiores;no;555;si;no;movil;344;9-sep-2021;1;-1;0;;si
6050;31;blue-collar;casado;secundaria/superiores;no;69;no;no;movil;640;19-nov-2021;1;-1;0;;no
6051;35;management;casado;universitarios;no;365;no;no;movil;168;21-nov-2021;2;-1;0;;no
6052;57;blue-collar;divorciado;priamaria;no;-176;si;no;;275;8-may-2021;1;-1;0;;no
6053;33;management;casado;universitarios;no;0;no;no;movil;102;21-aug-2021;2;-1;0;;no
6054;48;unemployed;casado;secundaria/superiores;no;1724;no;no;fijo;102;4-feb-2021;2;-1;0;;no
6055;31;blue-collar;soltero;secundaria/superiores;no;42;no;no;movil;473;9-feb-2021;3;12;2;otro;no
6056;39;management;casado;secundaria/superiores;no;2981;no;no;movil;200;26-mar-2021;1;-1;0;;si
6057;50;management;casado;universitarios;no;311;no;no;movil;124;4-may-2021;5;-1;0;;no
6058;40;management;divorciado;universitarios;no;502;si;no;movil;267;3-feb-2021;4;270;3;otro;no
6059;29;entrepreneur;casado;secundaria/superiores;no;452;si;no;;347;27-may-2021;1;-1;0;;no
6060;45;technician;casado;;no;1938;no;no;movil;574;28-jan-2021;1;-1;0;;no
6061;61;retired;divorciado;secundaria/superiores;no;1761;no;no;movil;334;7-dec-2021;3;-1;0;;no
6062;37;admin.;casado;secundaria/superiores;no;2254;no;no;fijo;233;2-feb-2021;2;-1;0;;no
6063;44;technician;casado;secundaria/superiores;no;3790;si;no;;342;13-may-2021;2;-1;0;;no
6064;23;student;soltero;secundaria/superiores;no;1234;no;no;movil;379;15-feb-2021;1;91;1;exito;si
6065;30;blue-collar;casado;secundaria/superiores;no;2;si;no;;1000;15-may-2021;1;-1;0;;no
6066;55;blue-collar;casado;priamaria;no;835;si;no;;40;16-jun-2021;18;-1;0;;no
6067;34;blue-collar;divorciado;priamaria;no;172;si;no;movil;306;17-apr-2021;1;-1;0;;no
6068;48;entrepreneur;casado;universitarios;no;810;no;no;;383;6-jun-2021;1;-1;0;;no
6069;38;services;casado;secundaria/superiores;no;53;no;no;movil;226;4-feb-2021;1;-1;0;;no
6070;43;technician;divorciado;universitarios;no;0;no;no;movil;142;28-aug-2021;10;-1;0;;no
6071;38;blue-collar;soltero;secundaria/superiores;no;2032;si;no;movil;87;5-may-2021;4;349;2;sin_exito;no
6072;34;management;casado;universitarios;no;786;si;si;movil;250;18-nov-2021;1;-1;0;;no
6073;60;management;divorciado;priamaria;no;38;si;no;;78;15-may-2021;4;-1;0;;no
6074;41;blue-collar;casado;secundaria/superiores;no;167;no;no;;48;20-jun-2021;1;-1;0;;no
6075;38;blue-collar;soltero;priamaria;no;3132;no;no;movil;304;5-feb-2021;1;-1;0;;no
6076;32;services;casado;priamaria;no;164;si;no;;19;17-jul-2021;1;-1;0;;no
6077;29;technician;soltero;secundaria/superiores;no;-166;si;no;;323;16-may-2021;2;-1;0;;no
6078;27;blue-collar;casado;secundaria/superiores;no;6196;si;no;;355;4-jun-2021;1;-1;0;;no
6079;52;technician;casado;secundaria/superiores;no;386;no;no;movil;438;20-apr-2021;1;-1;0;;si
6080;38;technician;soltero;secundaria/superiores;no;-242;si;no;movil;1173;18-may-2021;3;278;6;exito;si
6081;57;blue-collar;casado;priamaria;no;2112;no;no;movil;1134;12-aug-2021;2;-1;0;;si
6082;38;admin.;casado;secundaria/superiores;no;1344;si;si;;147;19-may-2021;2;-1;0;;no
6083;52;blue-collar;casado;priamaria;no;320;si;no;movil;306;6-feb-2021;3;253;4;otro;no
6084;61;entrepreneur;divorciado;secundaria/superiores;no;369;no;no;;82;18-jun-2021;1;-1;0;;no
6085;40;services;casado;secundaria/superiores;no;5248;si;si;movil;194;20-nov-2021;4;188;8;otro;no
6086;33;technician;soltero;universitarios;no;340;no;no;movil;348;8-aug-2021;2;-1;0;;no
6087;42;management;casado;universitarios;no;3038;no;no;movil;693;18-aug-2021;7;-1;0;;no
6088;71;retired;casado;universitarios;no;4388;no;no;movil;346;5-feb-2021;1;183;3;otro;no
6089;52;technician;casado;universitarios;no;2506;no;no;movil;377;16-jul-2021;1;228;3;sin_exito;no
6090;31;blue-collar;casado;universitarios;no;982;si;si;movil;142;2-mar-2021;2;-1;0;;no
6091;40;blue-collar;casado;secundaria/superiores;no;6536;no;no;;647;5-jun-2021;1;-1;0;;no
6092;36;services;soltero;secundaria/superiores;no;342;si;no;;142;7-may-2021;1;-1;0;;no
6093;44;technician;casado;secundaria/superiores;no;736;si;no;fijo;210;14-may-2021;2;-1;0;;no
6094;42;blue-collar;casado;secundaria/superiores;no;1958;si;no;movil;129;18-nov-2021;1;172;3;sin_exito;no
6095;32;technician;soltero;universitarios;no;696;no;si;movil;101;13-aug-2021;4;105;4;sin_exito;no
6096;39;blue-collar;casado;priamaria;no;572;si;si;;235;3-jun-2021;1;-1;0;;no
6097;43;services;divorciado;secundaria/superiores;no;313;si;no;movil;155;8-may-2021;2;-1;0;;no
6098;43;blue-collar;casado;priamaria;no;17;si;no;;119;13-may-2021;10;-1;0;;no
6099;47;services;divorciado;secundaria/superiores;no;-116;no;si;movil;160;25-jul-2021;3;-1;0;;no
6100;36;management;casado;secundaria/superiores;no;6077;no;no;movil;227;19-nov-2021;1;-1;0;;no
6101;47;technician;casado;secundaria/superiores;no;80;no;si;;100;25-jun-2021;1;-1;0;;no
6102;39;management;divorciado;universitarios;no;30;no;si;movil;265;3-feb-2021;4;-1;0;;no
6103;44;self-employed;soltero;universitarios;no;18558;si;no;movil;51;20-nov-2021;1;190;4;otro;no
6104;47;retired;soltero;priamaria;no;3033;no;no;movil;293;8-sep-2021;1;-1;0;;si
6105;45;management;casado;universitarios;no;1034;no;si;movil;1820;24-jul-2021;4;-1;0;;no
6106;34;technician;soltero;secundaria/superiores;no;94;si;no;movil;541;26-aug-2021;2;-1;0;;no
6107;53;management;casado;universitarios;no;261;si;no;fijo;154;14-may-2021;2;336;2;sin_exito;no
6108;23;services;soltero;secundaria/superiores;no;279;si;no;movil;843;18-may-2021;1;370;1;sin_exito;si
6109;62;retired;casado;secundaria/superiores;no;2917;no;no;movil;123;11-oct-2021;2;182;2;sin_exito;no
6110;42;technician;soltero;secundaria/superiores;no;0;no;no;movil;656;21-aug-2021;2;-1;0;;no
6111;53;management;casado;secundaria/superiores;no;90;si;no;fijo;67;20-apr-2021;5;-1;0;;no
6112;31;unemployed;soltero;priamaria;no;0;si;no;;24;15-may-2021;18;-1;0;;no
6113;58;retired;casado;secundaria/superiores;no;901;si;si;movil;235;30-jul-2021;2;-1;0;;no
6114;42;management;divorciado;secundaria/superiores;no;317;si;no;movil;136;20-apr-2021;3;-1;0;;no
6115;25;blue-collar;soltero;;no;373;si;no;;634;27-jun-2021;2;-1;0;;no
6116;45;retired;soltero;universitarios;no;212;no;no;;63;9-jun-2021;1;-1;0;;no
6117;60;admin.;casado;;no;1088;si;no;movil;149;26-may-2021;1;-1;0;;no
6118;47;services;casado;secundaria/superiores;no;837;si;si;;136;16-may-2021;1;-1;0;;no
6119;54;management;casado;universitarios;no;1502;no;no;movil;43;20-nov-2021;3;-1;0;;no
6120;26;services;soltero;secundaria/superiores;no;162;si;no;movil;185;2-mar-2021;2;130;8;otro;no
6121;34;admin.;casado;secundaria/superiores;no;635;si;no;;247;26-may-2021;1;-1;0;;no
6122;31;blue-collar;casado;secundaria/superiores;no;212;si;si;movil;143;17-jul-2021;2;-1;0;;no
6123;51;management;casado;universitarios;no;642;no;no;;183;19-may-2021;2;-1;0;;no
6124;45;management;casado;secundaria/superiores;no;4425;no;no;;147;17-nov-2021;1;110;2;sin_exito;no
6125;59;entrepreneur;casado;universitarios;no;146;si;no;movil;97;12-may-2021;3;365;6;sin_exito;no
6126;56;admin.;casado;secundaria/superiores;no;0;si;no;fijo;154;19-nov-2021;2;-1;0;;no
6127;31;housemaid;casado;secundaria/superiores;no;243;si;no;movil;305;23-sep-2021;2;842;1;sin_exito;si
6128;40;blue-collar;casado;secundaria/superiores;no;1508;no;no;movil;177;3-nov-2021;2;85;3;sin_exito;no
6129;58;retired;casado;universitarios;no;5087;no;no;;252;19-jun-2021;1;-1;0;;no
6130;30;management;soltero;universitarios;no;199;no;si;movil;131;28-jul-2021;7;-1;0;;no
6131;29;blue-collar;soltero;secundaria/superiores;no;1166;si;no;;33;16-may-2021;1;-1;0;;no
6132;52;housemaid;casado;secundaria/superiores;no;1752;no;si;fijo;346;21-nov-2021;4;123;8;sin_exito;no
6133;45;services;casado;secundaria/superiores;no;-3;si;no;;213;13-may-2021;1;-1;0;;no
6134;54;technician;casado;universitarios;si;337;si;no;;302;28-may-2021;2;-1;0;;no
6135;67;retired;divorciado;priamaria;no;1746;no;no;movil;134;5-aug-2021;1;-1;0;;no
6136;35;blue-collar;casado;secundaria/superiores;no;-339;si;no;;389;8-may-2021;2;-1;0;;no
6137;41;admin.;soltero;secundaria/superiores;no;334;si;no;movil;14;13-may-2021;4;331;22;otro;no
6138;39;blue-collar;casado;secundaria/superiores;no;180;si;no;movil;237;16-apr-2021;1;-1;0;;no
6139;39;blue-collar;casado;secundaria/superiores;no;497;no;no;;95;6-jun-2021;4;-1;0;;no
6140;57;unemployed;casado;secundaria/superiores;no;3030;no;no;movil;142;6-feb-2021;2;-1;0;;no
6141;34;technician;divorciado;secundaria/superiores;no;347;no;no;movil;15;29-aug-2021;14;-1;0;;no
6142;41;services;casado;secundaria/superiores;no;803;si;no;movil;592;9-apr-2021;4;316;3;sin_exito;si
6143;59;self-employed;casado;priamaria;no;745;no;no;movil;168;26-aug-2021;9;-1;0;;no
6144;54;services;casado;secundaria/superiores;no;131;no;no;movil;252;14-aug-2021;2;-1;0;;no
6145;33;blue-collar;divorciado;priamaria;no;636;si;no;movil;211;9-jul-2021;11;-1;0;;no
6146;57;blue-collar;divorciado;priamaria;no;3111;no;no;;92;16-jun-2021;6;-1;0;;no
6147;51;unemployed;casado;secundaria/superiores;no;-13;si;no;movil;361;13-may-2021;1;364;1;sin_exito;no
6148;36;technician;casado;secundaria/superiores;no;1508;no;no;movil;187;29-jan-2021;2;185;8;sin_exito;no
6149;40;blue-collar;casado;secundaria/superiores;no;-648;si;no;movil;280;21-nov-2021;2;-1;0;;no
6150;40;services;soltero;secundaria/superiores;no;737;si;no;;117;12-may-2021;2;-1;0;;no
6151;46;housemaid;divorciado;priamaria;no;2291;no;no;;218;17-jun-2021;1;-1;0;;no
6152;49;management;divorciado;universitarios;no;169;no;no;movil;141;18-jul-2021;1;-1;0;;no
6153;48;management;casado;secundaria/superiores;no;99;si;no;;344;28-may-2021;1;-1;0;;no
6154;44;services;divorciado;secundaria/superiores;no;424;si;no;;27;6-may-2021;1;-1;0;;no
6155;34;blue-collar;casado;secundaria/superiores;no;463;si;no;movil;11;18-may-2021;11;360;4;sin_exito;no
6156;30;management;casado;universitarios;no;623;si;no;;512;29-may-2021;5;-1;0;;no
6157;58;housemaid;casado;priamaria;no;4605;no;no;movil;339;11-sep-2021;1;38;1;sin_exito;no
6158;26;management;soltero;universitarios;no;962;si;no;movil;132;8-may-2021;1;-1;0;;no
6159;44;blue-collar;casado;priamaria;no;0;si;no;fijo;408;5-may-2021;2;350;1;sin_exito;no
6160;41;management;divorciado;universitarios;no;1401;no;no;;110;16-jun-2021;4;-1;0;;no
6161;54;retired;divorciado;universitarios;no;349;si;no;movil;257;18-nov-2021;1;-1;0;;no
6162;38;technician;soltero;secundaria/superiores;no;0;no;no;movil;305;22-aug-2021;2;-1;0;;no
6163;38;admin.;divorciado;secundaria/superiores;no;-212;si;no;;78;27-may-2021;2;-1;0;;no
6164;51;technician;casado;universitarios;no;7338;no;no;movil;82;18-nov-2021;1;-1;0;;no
6165;43;management;casado;universitarios;no;228;no;no;movil;47;28-aug-2021;18;-1;0;;no
6166;46;blue-collar;divorciado;priamaria;no;2775;no;si;movil;188;8-jul-2021;1;-1;0;;no
6167;35;admin.;soltero;secundaria/superiores;no;128;no;no;;46;12-jun-2021;1;-1;0;;no
6168;33;technician;soltero;universitarios;no;123;no;no;movil;264;19-aug-2021;1;-1;0;;no
6169;46;blue-collar;casado;priamaria;no;-160;no;si;fijo;93;25-jul-2021;11;-1;0;;no
6170;34;admin.;casado;secundaria/superiores;no;48;si;no;movil;1806;7-may-2021;2;287;3;otro;si
6171;51;services;casado;secundaria/superiores;no;2085;si;no;;70;19-may-2021;1;-1;0;;no
6172;36;blue-collar;casado;;no;-400;si;si;movil;362;6-may-2021;2;307;1;sin_exito;no
6173;52;self-employed;casado;secundaria/superiores;no;-163;si;no;movil;138;20-aug-2021;2;-1;0;;no
6174;58;technician;casado;priamaria;no;4198;no;no;movil;309;11-feb-2021;5;-1;0;;no
6175;44;admin.;casado;secundaria/superiores;si;-1249;si;si;;83;19-may-2021;4;-1;0;;no
6176;52;blue-collar;casado;priamaria;no;1705;no;no;movil;334;8-may-2021;3;-1;0;;no
6177;41;management;casado;universitarios;no;5883;no;no;movil;182;20-nov-2021;2;-1;0;;no
6178;29;entrepreneur;soltero;universitarios;no;303;si;no;;180;14-may-2021;4;-1;0;;no
6179;29;admin.;casado;universitarios;no;238;no;no;movil;97;11-aug-2021;1;78;3;exito;no
6180;67;retired;casado;priamaria;no;1430;no;no;fijo;88;12-oct-2021;3;-1;0;;no
6181;35;blue-collar;soltero;priamaria;no;3798;no;no;;19;6-jun-2021;1;-1;0;;no
6182;48;blue-collar;casado;secundaria/superiores;no;750;no;no;movil;85;5-feb-2021;2;8;2;otro;no
6183;48;management;casado;universitarios;si;0;no;si;movil;18;9-feb-2021;8;-1;0;;no
6184;45;technician;soltero;secundaria/superiores;no;1196;si;no;movil;108;14-jul-2021;6;-1;0;;no
6185;51;blue-collar;casado;secundaria/superiores;no;1414;si;no;;241;15-may-2021;2;-1;0;;no
6186;39;blue-collar;casado;priamaria;no;2003;si;no;;229;21-may-2021;2;-1;0;;no
6187;51;blue-collar;divorciado;priamaria;no;1236;si;no;movil;613;10-jul-2021;1;-1;0;;no
6188;35;management;soltero;secundaria/superiores;no;81;si;no;movil;79;29-jan-2021;1;-1;0;;no
6189;56;admin.;divorciado;secundaria/superiores;no;1026;si;no;movil;173;28-jul-2021;2;-1;0;;no
6190;31;entrepreneur;soltero;universitarios;no;544;no;si;movil;401;5-feb-2021;2;8;3;otro;no
6191;35;technician;casado;secundaria/superiores;no;-706;si;si;movil;44;18-may-2021;2;-1;0;;no
6192;58;management;casado;universitarios;no;246;si;no;movil;245;7-may-2021;2;288;2;sin_exito;no
6193;28;admin.;soltero;secundaria/superiores;no;1448;no;no;movil;130;8-jun-2021;5;-1;0;;no
6194;36;management;casado;;no;-35;si;si;;17;21-may-2021;2;-1;0;;no
6195;41;retired;soltero;secundaria/superiores;no;1734;si;no;movil;151;12-may-2021;2;343;4;sin_exito;no
6196;49;entrepreneur;casado;universitarios;no;221;si;no;;305;15-may-2021;1;-1;0;;no
6197;34;management;casado;universitarios;no;303;si;no;movil;226;18-jul-2021;2;-1;0;;no
6198;33;blue-collar;casado;secundaria/superiores;no;687;si;no;movil;72;14-may-2021;2;370;1;sin_exito;no
6199;54;blue-collar;casado;secundaria/superiores;no;-102;si;no;movil;164;27-aug-2021;7;-1;0;;no
6200;32;technician;soltero;secundaria/superiores;no;137;no;no;movil;302;20-nov-2021;4;-1;0;;no
6201;39;technician;casado;secundaria/superiores;no;-295;si;no;;288;2-jun-2021;1;-1;0;;no
6202;30;blue-collar;casado;secundaria/superiores;no;1131;si;si;movil;189;18-nov-2021;1;144;5;sin_exito;no
6203;39;management;soltero;universitarios;no;1914;no;no;movil;94;18-aug-2021;4;-1;0;;no
6204;31;blue-collar;casado;priamaria;no;42;si;no;movil;185;14-may-2021;3;-1;0;;no
6205;42;technician;casado;secundaria/superiores;no;2980;no;no;;101;20-jun-2021;3;-1;0;;no
6206;30;services;soltero;secundaria/superiores;no;211;no;si;movil;133;10-jul-2021;3;-1;0;;no
6207;38;technician;casado;secundaria/superiores;no;4539;no;no;movil;387;16-sep-2021;1;-1;0;;si
6208;59;retired;casado;secundaria/superiores;no;2396;no;no;movil;1040;27-aug-2021;6;-1;0;;si
6209;50;admin.;casado;secundaria/superiores;no;350;no;no;movil;66;5-aug-2021;2;-1;0;;no
6210;31;admin.;soltero;secundaria/superiores;no;862;si;no;movil;47;15-may-2021;2;-1;0;;no
6211;44;management;casado;universitarios;no;-692;no;si;movil;52;21-nov-2021;2;-1;0;;no
6212;43;blue-collar;casado;secundaria/superiores;no;1096;no;si;;180;30-may-2021;1;-1;0;;no
6213;50;blue-collar;casado;priamaria;no;604;no;no;movil;104;5-aug-2021;1;-1;0;;no
6214;45;technician;casado;;no;886;si;no;movil;115;1-sep-2021;1;-1;0;;no
6215;33;management;soltero;universitarios;no;7084;no;no;movil;512;27-aug-2021;8;-1;0;;si
6216;40;blue-collar;casado;secundaria/superiores;no;1451;no;no;movil;117;30-sep-2021;1;121;1;exito;si
6217;31;management;soltero;universitarios;no;18;no;no;movil;82;8-aug-2021;2;-1;0;;no
6218;55;admin.;soltero;secundaria/superiores;no;533;no;no;;40;5-jun-2021;2;-1;0;;no
6219;39;housemaid;casado;secundaria/superiores;no;4136;si;no;movil;194;19-nov-2021;2;170;3;sin_exito;no
6220;27;blue-collar;soltero;secundaria/superiores;no;179;si;no;movil;74;18-may-2021;2;-1;0;;no
6221;38;management;casado;secundaria/superiores;no;3500;si;no;movil;406;16-jul-2021;4;-1;0;;no
6222;33;blue-collar;casado;priamaria;no;-342;si;no;;528;28-may-2021;2;-1;0;;no
6223;57;blue-collar;casado;secundaria/superiores;no;6004;si;no;movil;157;12-aug-2021;6;-1;0;;no
6224;42;unemployed;casado;universitarios;no;1270;si;no;;192;15-may-2021;1;-1;0;;no
6225;35;management;casado;universitarios;no;5367;no;no;movil;80;2-jun-2021;1;92;1;sin_exito;no
6226;35;management;casado;universitarios;no;489;si;no;movil;109;17-jul-2021;3;-1;0;;no
6227;26;services;casado;secundaria/superiores;no;2063;si;si;movil;221;10-jul-2021;1;-1;0;;no
6228;53;entrepreneur;casado;universitarios;no;71;no;si;movil;86;29-jan-2021;1;-1;0;;no
6229;42;blue-collar;casado;secundaria/superiores;no;-256;si;no;movil;576;17-apr-2021;1;318;2;sin_exito;no
6230;32;entrepreneur;casado;universitarios;no;1496;no;no;movil;267;4-feb-2021;1;-1;0;;no
6231;43;technician;divorciado;secundaria/superiores;no;0;no;no;movil;192;28-aug-2021;2;-1;0;;no
6232;53;technician;casado;secundaria/superiores;no;112;no;no;fijo;104;4-may-2021;4;-1;0;;no
6233;52;technician;casado;secundaria/superiores;no;945;no;no;;16;20-jun-2021;8;-1;0;;no
6234;27;technician;soltero;universitarios;no;75;si;si;movil;308;5-may-2021;1;351;1;sin_exito;no
6235;47;blue-collar;casado;priamaria;no;0;no;no;movil;185;26-aug-2021;4;-1;0;;no
6236;57;blue-collar;casado;secundaria/superiores;no;25;si;no;movil;378;13-may-2021;2;359;1;sin_exito;no
6237;60;housemaid;casado;priamaria;no;182;no;no;movil;166;26-apr-2021;5;181;5;sin_exito;no
6238;44;self-employed;soltero;universitarios;no;149;si;no;;332;19-may-2021;10;-1;0;;no
6239;30;technician;casado;secundaria/superiores;no;139;no;si;movil;1046;8-jul-2021;2;-1;0;;no
6240;34;technician;soltero;secundaria/superiores;no;2729;si;no;movil;835;18-nov-2021;1;-1;0;;si
6241;34;blue-collar;casado;priamaria;no;267;si;no;;362;7-may-2021;1;-1;0;;no
6242;45;management;casado;universitarios;no;876;no;no;;178;16-may-2021;1;-1;0;;no
6243;36;management;soltero;universitarios;no;1876;no;no;movil;150;4-may-2021;1;-1;0;;no
6244;46;admin.;casado;;no;0;si;no;movil;49;25-jul-2021;1;-1;0;;no
6245;53;unemployed;casado;priamaria;no;142;no;no;movil;168;30-apr-2021;2;-1;0;;no
6246;43;management;casado;universitarios;no;0;no;no;;46;16-jun-2021;1;-1;0;;no
6247;41;entrepreneur;casado;universitarios;no;1065;si;si;;553;29-may-2021;1;-1;0;;no
6248;44;technician;casado;;no;1127;si;no;;118;19-jun-2021;4;-1;0;;no
6249;46;housemaid;casado;priamaria;no;238;no;si;movil;85;18-jul-2021;2;-1;0;;no
6250;30;admin.;soltero;secundaria/superiores;no;732;si;no;movil;445;28-jan-2021;1;223;1;sin_exito;no
6251;28;technician;soltero;secundaria/superiores;no;631;no;no;movil;835;29-apr-2021;7;-1;0;;no
6252;40;blue-collar;divorciado;priamaria;no;737;si;si;;102;12-may-2021;1;-1;0;;no
6253;57;management;casado;universitarios;no;0;no;si;movil;209;30-jan-2021;2;197;2;otro;no
6254;31;management;soltero;universitarios;no;354;no;no;movil;242;21-apr-2021;2;-1;0;;si
6255;41;admin.;soltero;secundaria/superiores;no;3895;si;no;movil;305;14-may-2021;3;296;11;otro;no
6256;48;technician;soltero;secundaria/superiores;no;309;no;no;movil;190;7-aug-2021;2;-1;0;;no
6257;31;services;soltero;secundaria/superiores;no;2070;no;no;movil;319;29-aug-2021;2;-1;0;;no
6258;28;blue-collar;casado;secundaria/superiores;no;373;si;no;movil;10;14-may-2021;9;344;1;sin_exito;no
6259;35;technician;soltero;secundaria/superiores;no;300;si;no;;338;9-may-2021;4;-1;0;;no
6260;53;blue-collar;casado;priamaria;no;95;si;no;;53;29-may-2021;3;-1;0;;no
